"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"3.49405405","3.14E-6","0.2862005","0.0","3","7","false","張幼山","382.0","3","0","0","0.72288288","false","0","張幼山","20446","0.37948207","PERSON"
"3.90443243","0.00114808","0.25611917","0.0","17","7","false","棗强人敎練處","8.52941176","17","0","0","0.67728529","false","0","棗强人敎練處","9488816","0.15686275","ORG"
"3.48540541","0.0016981","0.28691067","0.0","92","7","false","楊廷杲","25.25641026","92","0","5","0.72384384","false","0","楊廷杲","8183572","0.03117791","PERSON"
"3.19437838","0.01309943","0.31304995","0.0","135","6","false","陳作霖","27.56097561","135","0","7","0.75618018","true","0","陳作霖","61399224","0.02027555","PERSON"
"3.38162162","0.00454475","0.29571611","0.0","113","7","false","焦發昱","26.02","113","0","7","0.73537538","false","0","焦發昱","26037310","0.02568789","PERSON"
"4.20194595","5.7E-7","0.23798497","0.0","4","8","false","奉滬道","12.25","4","0","0","0.64422823","false","0","奉滬道","138","0.41666667","PERSON"
"3.21254054","3.6407E-4","0.31128012","0.0","7","7","false","塘工","100.57142857","7","0","0","0.75416216","false","0","塘工","1470714","0.17346939","ORG"
"3.49362162","0.00168987","0.28623592","0.0","82","7","false","劉芬","23.34246575","82","0","3","0.72293093","false","0","劉芬","7700402","0.02924407","PERSON"
"4.20194595","5.7E-7","0.23798497","0.0","4","8","false","李鍾玨","12.25","4","0","0","0.64422823","false","0","李鍾玨","138","0.41666667","PERSON"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","王文科","219.0","5","0","0","0.72288288","false","0","王文科","30676","0.21756487","PERSON"
"3.20605405","5.8219E-4","0.3119099","0.0","23","7","false","三鳳堂","63.82608696","23","0","0","0.75488288","false","0","三鳳堂","1759322","0.10907307","ORG"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","柳興逹","219.0","5","0","0","0.72288288","false","0","柳興逹","30676","0.21756487","PERSON"
"3.20562162","3.2289E-4","0.31195198","0.0","16","7","false","蘇州鴻源局","78.0","16","0","0","0.75493093","false","0","蘇州鴻源局","1262028","0.13485114","ORG"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","韓紹虞","219.0","5","0","0","0.72288288","false","0","韓紹虞","30676","0.21756487","PERSON"
"3.21254054","3.6407E-4","0.31128012","0.0","7","7","false","塘工善後局","100.57142857","7","0","0","0.75416216","false","0","塘工善後局","1470714","0.17346939","ORG"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","宋象奎","219.0","5","0","0","0.72288288","false","0","宋象奎","30676","0.21756487","PERSON"
"3.216","6.628E-5","0.31094527","0.0","6","7","false","棣華堂","168.83333333","6","0","0","0.75377778","false","0","棣華堂","347164","0.29444444","ORG"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","張兆祥","219.0","5","0","0","0.72288288","false","0","張兆祥","30676","0.21756487","PERSON"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","龔照福","219.0","5","0","0","0.72288288","false","0","龔照福","30676","0.21756487","PERSON"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","王保元","219.0","5","0","0","0.72288288","false","0","王保元","30676","0.21756487","PERSON"
"3.12345946","0.00171632","0.32015783","0.0","44","7","false","墛壽堂","38.5","44","0","0","0.76406006","false","0","墛壽堂","15489726","0.05832037","ORG"
"3.21167568","0.00113932","0.31136394","0.0","16","7","false","森昌洋紗號","40.4375","16","0","0","0.75425826","false","0","森昌洋紗號","4510346","0.0691886","ORG"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","王義合","219.0","5","0","0","0.72288288","false","0","王義合","30676","0.21756487","PERSON"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","熊泰昌","219.0","5","0","0","0.72288288","false","0","熊泰昌","30676","0.21756487","PERSON"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","謝子英","219.0","5","0","0","0.72288288","false","0","謝子英","30676","0.21756487","PERSON"
"3.34875676","8.2224E-4","0.29861829","0.0","22","6","false","蘇幫","32.40909091","22","0","0","0.73902703","false","0","蘇幫","12960912","0.08822778","ORG"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","王濟清","219.0","5","0","0","0.72288288","false","0","王濟清","30676","0.21756487","PERSON"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","朱良生","219.0","5","0","0","0.72288288","false","0","朱良生","30676","0.21756487","PERSON"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","羅記衡","219.0","5","0","0","0.72288288","false","0","羅記衡","30676","0.21756487","PERSON"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","馬森賣","219.0","5","0","0","0.72288288","false","0","馬森賣","30676","0.21756487","PERSON"
"3.49405405","1.423E-5","0.2862005","0.0","6","7","false","姚樂琴","219.0","6","0","1","0.72288288","false","0","姚樂琴","30676","0.21756487","PERSON"
"3.49405405","1.423E-5","0.2862005","0.0","5","7","false","馬季藩","219.0","5","0","0","0.72288288","false","0","馬季藩","30676","0.21756487","PERSON"
"4.48864865","2.13E-6","0.2227842","0.0","14","8","false","森茂絲廠","4.0","14","0","0","0.61237237","false","0","森茂絲廠","182","1.0","ORG"
"3.37037838","0.00108053","0.29670259","0.0","41","7","false","丁甘仁","70.91666667","41","0","1","0.73662462","false","0","丁甘仁","9287100","0.05900141","PERSON"
"3.35610811","6.987E-4","0.29796418","0.0","34","7","false","龔心釗","60.78787879","34","0","1","0.73821021","false","0","龔心釗","3075032","0.04892625","PERSON"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","李君平","20.0","7","0","0","0.57792192","false","0","李君平","42","1.0","PERSON"
"3.80151351","9.208E-4","0.26305312","0.0","20","6","false","上海","15.5","20","0","0","0.68872072","false","0","上海","36321438","0.09863946","ORG"
"4.84367568","1.749E-5","0.20645478","0.0","5","8","false","蘇路","6.4","5","0","0","0.57292492","false","0","蘇路","141692","0.77142857","ORG"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","王君一亭","20.0","7","0","0","0.57792192","false","0","王君一亭","42","1.0","PERSON"
"3.54724324","3.7406E-4","0.28190906","0.0","21","7","false","楊議堂","18.38095238","21","0","0","0.71697297","false","0","楊議堂","3939248","0.09819747","ORG"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","高君翰","20.0","7","0","0","0.57792192","false","0","高君翰","42","1.0","PERSON"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","沈君縵雲","20.0","7","0","0","0.57792192","false","0","沈君縵雲","42","1.0","PERSON"
"3.20216216","0.00165968","0.31228899","0.0","23","7","false","蘇軍","31.34782609","23","0","0","0.75531532","false","0","蘇軍","5337958","0.05287078","ORG"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","維爾德君","20.0","7","0","0","0.57792192","false","0","維爾德君","42","1.0","PERSON"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","蔡觀","20.0","7","0","0","0.57792192","false","0","蔡觀","42","1.0","PERSON"
"3.76345946","7.6232E-4","0.26571297","0.0","22","7","false","田大令","30.95454545","22","0","0","0.69294895","false","0","田大令","20873532","0.11135519","PERSON"
"3.32540541","0.03233473","0.30071521","0.0","107","6","false","周金箴","26.7254902","107","0","5","0.74162162","true","0","周金箴","399441542","0.02475986","PERSON"
"3.21210811","2.441E-4","0.31132202","0.0","15","7","false","增壽堂","75.73333333","15","0","0","0.75421021","false","0","增壽堂","757966","0.13111111","ORG"
"3.632","0.00235611","0.2753304","0.0","23","6","false","周舜卿","42.30434783","23","0","0","0.70755556","false","0","周舜卿","33038458","0.08587183","PERSON"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","顧松泉","20.0","7","0","0","0.57792192","false","0","顧松泉","42","1.0","PERSON"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","沈縵雲君","20.0","7","0","0","0.57792192","false","0","沈縵雲君","42","1.0","PERSON"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","曹雪賡","20.0","7","0","0","0.57792192","false","0","曹雪賡","42","1.0","PERSON"
"3.92778378","6.3123E-4","0.2545965","0.0","13","7","false","李平書君","27.23076923","13","0","0","0.67469069","false","0","李平書君","7517256","0.14819644","PERSON"
"4.64562162","9.6744E-4","0.21525645","0.0","14","7","false","榮旣翕","6.0","14","0","0","0.59493093","false","0","榮旣翕","13271386","0.27777778","ORG"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","吳懷疚","20.0","7","0","0","0.57792192","false","0","吳懷疚","42","1.0","PERSON"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","張廷榮君","20.0","7","0","0","0.57792192","false","0","張廷榮君","42","1.0","PERSON"
"4.37578378","2.579E-5","0.22853049","0.0","14","7","false","蘭特而禮和洋行","30.71428571","14","0","0","0.62491291","false","0","蘭特而禮和洋行","131432","0.32653061","ORG"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","何範之","20.0","7","0","0","0.57792192","false","0","何範之","42","1.0","PERSON"
"3.21513514","1.4081E-4","0.31102892","0.0","7","7","false","士總稅務司","148.85714286","7","0","0","0.75387387","false","0","士總稅務司","819052","0.25894421","ORG"
"3.76605405","7.4629E-4","0.26552991","0.0","14","6","false","何伯梁","38.14285714","14","0","0","0.69266066","false","0","何伯梁","16679408","0.14976959","PERSON"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","何仲吕","20.0","7","0","0","0.57792192","false","0","何仲吕","42","1.0","PERSON"
"4.7987027","1.0E-7","0.20838965","0.0","7","7","false","何季華","20.0","7","0","0","0.57792192","false","0","何季華","42","1.0","PERSON"
"3.90443243","0.00114808","0.25611917","0.0","17","7","false","壽州人又訓練科","8.52941176","17","0","0","0.67728529","false","0","壽州人又訓練科","9488816","0.15686275","ORG"
"3.15027027","6.2011E-4","0.31743308","0.0","30","7","false","榮昌廠","46.33333333","30","0","0","0.76108108","false","0","榮昌廠","6885866","0.07431694","ORG"
"3.21816216","0.0","0.31073636","0.0","1","7","false","上海仁濟南堂","571.0","1","0","0","0.75353754","false","0","上海仁濟南堂","0","0.0","ORG"
"3.20562162","3.2289E-4","0.31195198","0.0","16","7","false","蘭邑恆利局","78.0","16","0","0","0.75493093","false","0","蘭邑恆利局","1262028","0.13485114","ORG"
"3.80064865","1.146E-5","0.26311298","0.0","4","8","false","延少山","118.0","4","0","0","0.68881682","false","0","延少山","18490","0.26651481","PERSON"
"2.80216216","0.13075799","0.35686728","0.0","555","7","false","仁濟善堂","8.32045455","555","0","35","0.79975976","false","0","仁濟善堂","506184394","0.0096069","ORG"
"3.80151351","2.76E-6","0.26305312","0.0","2","8","false","毛二","227.0","2","0","0","0.68872072","false","0","毛二","6148","0.51480638","PERSON"
"3.80151351","2.76E-6","0.26305312","0.0","2","8","false","尹吉儀","227.0","2","0","0","0.68872072","false","0","尹吉儀","6148","0.51480638","PERSON"
"3.71113514","2.7813E-4","0.26945933","0.0","32","8","false","黄宗憲","32.82142857","32","0","1","0.69876276","false","0","黄宗憲","951862","0.05622161","PERSON"
"3.21556757","5.481E-5","0.31098709","0.0","7","7","false","壽康莊","116.42857143","7","0","0","0.75382583","false","0","壽康莊","227208","0.20250627","ORG"
"3.80064865","1.146E-5","0.26311298","0.0","4","8","false","祝少亭","118.0","4","0","0","0.68881682","false","0","祝少亭","18490","0.26651481","PERSON"
"3.80064865","1.146E-5","0.26311298","0.0","4","8","false","云延道","118.0","4","0","0","0.68881682","false","0","云延道","18490","0.26651481","PERSON"
"4.99675676","0.0","0.20012981","0.0","1","9","false","林功溥","18.0","1","0","0","0.55591592","false","0","林功溥","0","0.0","PERSON"
"3.99697297","0.00564504","0.25018933","0.0","18","8","false","蛋業公所","5.55555556","18","0","0","0.667003","false","0","蛋業公所","42453974","0.06416275","ORG"
"3.80064865","1.146E-5","0.26311298","0.0","4","8","false","厚廷泉","118.0","4","0","0","0.68881682","false","0","厚廷泉","18490","0.26651481","PERSON"
"3.2","1.4818E-4","0.3125","0.0","20","7","false","壽昌","71.9","20","0","0","0.75555556","false","0","壽昌","1163582","0.11996616","ORG"
"3.79978378","1.951E-5","0.26317287","0.0","9","8","false","楊廷泉","82.16666667","9","0","1","0.68891291","false","0","楊廷泉","30974","0.1848899","PERSON"
"4.99675676","0.0","0.20012981","0.0","1","9","false","程厚庵","18.0","1","0","0","0.55591592","false","0","程厚庵","0","0.0","PERSON"
"3.65232432","3.1458E-4","0.27379825","0.0","29","7","false","劉芬謹","48.22727273","29","0","2","0.7052973","false","0","劉芬謹","1771948","0.07679231","PERSON"
"4.99675676","0.0","0.20012981","0.0","1","9","false","肇源成","18.0","1","0","0","0.55591592","false","0","肇源成","0","0.0","PERSON"
"4.21535135","0.0","0.23722815","0.0","1","8","false","袁君鏡","7.0","1","0","0","0.64273874","false","0","袁君鏡","0","0.0","PERSON"
"3.21556757","4.749E-4","0.31098709","0.0","7","7","false","上海仁濟育嬰堂","162.0","7","0","0","0.75382583","false","0","上海仁濟育嬰堂","908970","0.28245614","ORG"
"4.79351351","2.777E-5","0.20861525","0.0","20","8","false","榮華齋","3.1","20","0","0","0.5784985","false","0","榮華齋","153520","0.525","ORG"
"4.99675676","0.0","0.20012981","0.0","1","9","false","張源","18.0","1","0","0","0.55591592","false","0","張源","0","0.0","PERSON"
"4.99675676","0.0","0.20012981","0.0","1","9","false","李子","18.0","1","0","0","0.55591592","false","0","李子","0","0.0","PERSON"
"3.79027027","5.888E-5","0.26383343","0.0","7","8","false","楊廷果","87.33333333","7","0","1","0.68996997","false","0","楊廷果","148574","0.18727404","PERSON"
"4.99675676","0.0","0.20012981","0.0","1","9","false","徐文記","18.0","1","0","0","0.55591592","false","0","徐文記","0","0.0","PERSON"
"4.99675676","0.0","0.20012981","0.0","1","9","false","王竹記","18.0","1","0","0","0.55591592","false","0","王竹記","0","0.0","PERSON"
"4.99675676","0.0","0.20012981","0.0","1","9","false","關德升","18.0","1","0","0","0.55591592","false","0","關德升","0","0.0","PERSON"
"4.99675676","0.0","0.20012981","0.0","1","9","false","張慶生","18.0","1","0","0","0.55591592","false","0","張慶生","0","0.0","PERSON"
"4.99675676","0.0","0.20012981","0.0","1","9","false","徐石","18.0","1","0","0","0.55591592","false","0","徐石","0","0.0","PERSON"
"4.03675676","2.01E-6","0.24772362","0.0","5","8","false","張水翁","30.0","5","0","0","0.66258258","false","0","張水翁","4962","0.27619048","PERSON"
"3.17362162","2.9751E-4","0.31509742","0.0","11","7","false","壽萱書屋","131.90909091","11","0","0","0.75848649","false","0","壽萱書屋","4641878","0.21927821","ORG"
"4.99675676","0.0","0.20012981","0.0","1","9","false","葉長","18.0","1","0","0","0.55591592","false","0","葉長","0","0.0","PERSON"
"4.99675676","0.0","0.20012981","0.0","1","9","false","袁衡祚","18.0","1","0","0","0.55591592","false","0","袁衡祚","0","0.0","PERSON"
"4.03675676","2.01E-6","0.24772362","0.0","5","8","false","葛蕃","30.0","5","0","0","0.66258258","false","0","葛蕃","4962","0.27619048","PERSON"
"4.03675676","2.01E-6","0.24772362","0.0","5","8","false","楊葉氏","30.0","5","0","0","0.66258258","false","0","楊葉氏","4962","0.27619048","PERSON"
"3.21124324","3.6641E-4","0.31140587","0.0","18","7","false","槐蔭堂","65.35294118","18","0","1","0.75430631","false","0","槐蔭堂","1320650","0.1128999","ORG"
"4.99675676","0.0","0.20012981","0.0","1","9","false","汪羅氏","18.0","1","0","0","0.55591592","false","0","汪羅氏","0","0.0","PERSON"
