"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5.686495176848875","0.0","0.17585524455753462","0.0","1","10","false","徐仁英","34.0","0","1","0","0.891011740073282","false","0","徐仁英","0","0.0"
"4.551446945337621","0.006624524764796475","0.21971034969975273","0.0","10","8","false","徐俊良","21.22222222222222","0","10","1","0.9174082105735436","false","0","徐俊良","1058752","0.3063973063973064"
"3.905144694533762","0.01630497639323878","0.25607245780156446","0.0","13","7","false","徐克敏","18.615384615384617","0","13","0","0.932438495475959","false","0","徐克敏","2271554","0.23804573804573806"
"4.180064308681672","0.0012470159363738307","0.23923076923076922","0.0","6","8","false","仁濟堂","14.166666666666666","0","6","0","0.9260450160771704","false","0","仁濟堂","49548","0.3062015503875969"
"4.176848874598071","0.001493901033597626","0.23941493456505003","0.0","7","8","false","安節局","13.0","0","7","0","0.9261197936139983","false","0","安節局","58624","0.27906976744186046"
"4.176848874598071","0.001493901033597626","0.23941493456505003","0.0","7","8","false","文報局","13.0","0","7","0","0.9261197936139983","false","0","文報局","58624","0.27906976744186046"
"4.176848874598071","0.001493901033597626","0.23941493456505003","0.0","7","8","false","絲業公所","13.0","0","7","0","0.9261197936139983","false","0","絲業公所","58624","0.27906976744186046"
"4.176848874598071","0.001493901033597626","0.23941493456505003","0.0","7","8","false","高易公所","13.0","0","7","0","0.9261197936139983","false","0","高易公所","58624","0.27906976744186046"
"5.438906752411576","7.396903804005719E-7","0.18386047886491277","0.0","2","10","false","徐君呈祥","7.0","0","2","0","0.8967696104090331","false","0","徐君呈祥","2","1.0"
"5.438906752411576","7.396903804005719E-7","0.18386047886491277","0.0","2","10","false","徐君春","7.0","0","2","0","0.8967696104090331","false","0","徐君春","2","1.0"
"5.229903536977492","3.1066995976824027E-6","0.1912081155856133","0.0","4","9","false","徐君榮","10.0","0","4","0","0.9016301503028491","false","0","徐君榮","12","1.0"
"5.686495176848875","0.0","0.17585524455753462","0.0","1","10","false","徐子靜","34.0","0","1","0","0.891011740073282","false","0","徐子靜","0","0.0"
"5.184887459807074","2.25123159252348E-6","0.19286821705426357","0.0","5","9","false","徐引清","23.0","0","5","0","0.9026770358184402","false","0","徐引清","20","1.0"
"4.676848874598071","3.7143099060028565E-6","0.21381918184943277","0.0","2","8","false","徐春園","27.0","0","2","0","0.9144918866372541","false","0","徐春園","68","0.7647058823529411"
"4.133440514469453","0.002452623721272363","0.24192921042395957","0.0","10","8","false","徐暉庭","14.0","0","10","0","0.9271292903611754","false","0","徐暉庭","220084","0.23214285714285715"
"3.6093247588424435","0.12733042527869443","0.27706013363028953","0.0","23","8","false","徐棣山","21.130434782608695","0","23","0","0.9393180288641293","false","0","徐棣山","9151876","0.14482327181732874"
"4.831189710610932","0.0","0.20698835274542432","0.0","1","9","false","徐毓萱","32.0","0","1","0","0.9109025648695133","false","0","徐毓萱","0","0.0"
"5.197749196141479","0.0","0.19239096814104548","0.0","1","8","false","徐熊洲","29.0","0","1","0","0.9023779256711284","false","0","徐熊洲","0","0.0"
"5.397106109324759","0.0","0.18528448019064642","0.0","1","9","false","徐管庭","28.0","0","1","0","0.8977417183877963","false","0","徐管庭","0","0.0"
"4.220257234726688","0.01071307035204374","0.23695238095238097","0.0","7","8","false","徐至成","25.428571428571427","0","7","0","0.9251102968668212","false","0","徐至成","1464666","0.49854227405247814"
"6.197749196141479","1.2944581657010009E-6","0.16134889753566797","0.0","2","10","false","徐銘馥","4.0","0","2","0","0.87912211171764","false","0","徐銘馥","2","1.0"
"6.522508038585209","0.0","0.15331525757949224","0.0","1","10","false","志仙","14.0","0","1","0","0.8715695804980185","false","0","志仙","0","0.0"
"4.97588424437299","0.0","0.20096930533117932","0.0","1","9","false","慶裕","22.0","0","1","0","0.907537575712256","false","0","慶裕","0","0.0"
"6.551446945337621","5.177832662804004E-7","0.15263803680981594","0.0","2","10","false","戚光榮","10.0","0","2","0","0.8708965826665669","false","0","戚光榮","2","1.0"
"5.770096463022508","3.451888441869336E-7","0.1733073279465032","0.0","2","10","false","戚增記","15.0","0","2","0","0.8890675241157555","false","0","戚增記","2","1.0"
"5.509646302250804","0.0","0.18149985409979574","0.0","1","10","false","戴友松","12.0","0","1","0","0.8951245045988186","false","0","戴友松","0","0.0"
"4.831189710610932","0.0","0.20698835274542432","0.0","1","9","false","戴同深","32.0","0","1","0","0.9109025648695133","false","0","戴同深","0","0.0"
"4.631832797427653","1.0801285101464068E-4","0.2158972578965637","0.0","3","8","false","戴生","29.333333333333332","0","3","0","0.9155387721528452","false","0","戴生","3800","0.6028368794326241"
"4.940514469453376","0.0","0.20240807028961927","0.0","1","8","false","戴綏","17.0","0","1","0","0.9083601286173634","false","0","戴綏","0","0.0"
"4.567524115755627","0.003617187257933008","0.2189369940161915","0.0","9","8","false","戴綏之","21.88888888888889","0","9","0","0.9170343228894041","false","0","戴綏之","1080410","0.3424408014571949"
"5.361736334405145","3.236145414252502E-7","0.18650674662668665","0.0","2","10","false","戴縚之","16.0","0","2","0","0.8985642712929036","false","0","戴縚之","2","1.0"
"5.34887459807074","1.7259442209346678E-6","0.1869552149083258","0.0","4","10","false","戴耘","18.0","0","4","0","0.8988633814402154","false","0","戴耘","12","1.0"
"4.921221864951768","2.4585622960543453E-6","0.20320156811499512","0.0","2","8","false","戴耘菜","25.0","0","2","0","0.908808793838331","false","0","戴耘菜","34","0.75"
"4.561093247588424","0.004231150476444174","0.21924568205851253","0.0","8","8","false","戴耘萊","21.25","0","8","0","0.9171838779630599","false","0","戴耘萊","839606","0.31640625"
"4.773311897106109","0.0","0.209498147524419","0.0","1","8","false","戴運來","22.0","0","1","0","0.912248560532416","false","0","戴運來","0","0.0"
"6.551446945337621","5.177832662804004E-7","0.15263803680981594","0.0","2","10","false","扁鵲","10.0","0","2","0","0.8708965826665669","false","0","扁鵲","2","1.0"
"5.252411575562701","0.0","0.1903887358432813","0.0","1","9","false","拜嘉","6.0","0","1","0","0.9011067075450534","false","0","拜嘉","0","0.0"
"5.2491961414791","6.4722908285050045E-6","0.1905053598774885","0.0","3","9","false","文虎卿","4.333333333333333","0","3","0","0.9011814850818813","false","0","文虎卿","10","0.8333333333333334"
"4.257234726688103","0.006410156836551355","0.2348942598187311","0.0","5","8","false","保安堂","10.6","0","5","0","0.9242503551932999","false","0","保安堂","242692","0.22857142857142856"
"4.260450160771704","0.00319472275295007","0.23471698113207548","0.0","4","8","false","春記協賑公所","13.0","0","4","0","0.924175577656472","false","0","春記協賑公所","182004","0.2857142857142857"
"4.260450160771704","0.00319472275295007","0.23471698113207548","0.0","4","8","false","樂善齋","13.0","0","4","0","0.924175577656472","false","0","樂善齋","182004","0.2857142857142857"
"5.438906752411576","7.396903804005719E-7","0.18386047886491277","0.0","2","10","false","方君琴","7.0","0","2","0","0.8967696104090331","false","0","方君琴","2","1.0"
